"accountId","kuaishouId","index","userid","vid_name","photoId","anaDel","anaTags","caption","collectCount","commentCount","likeCount","shareCount","viewCount","cover","coverType","duration","forwardCount","headurls","insertTime","isPromotion","kwaiId","mtype","music","poi","screenType","shareInfo","status","subMtype","time","updateTime","adType","description","flagJson","itemId","itemSourceType","jumpUrl","price","sales","sourceType","thumb","title","url","get_time","filter","Tag1","Tag2","Tag3","Tag4","Tag5","date_only","week_id"
3087423290,"3087423290",102,1515,"V5242753015707627330","5242753015707627330","0","零基础学英语,看动画学英语,每天学英语","口语天天练 #零基础学英语 #看动画学英语 #每天学英语",4,0,25,4,4302,"//bd2.a.kwimgs.com/upic/2023/05/02/08/BMjAyMzA1MDIwODQ4MjlfMzA4NzQyMzI5MF8xMDIwNDY2MTEwMzBfMV8z_480p_Bdc0c6d8bfa2eb8e74878e69364e48af1.heif?tag=1-1685373741-sp-0-s2v912vhmw-09ba5214cb90437b&clientCacheKey=3xi7qkrtz8wp5h2_480p.heif&di=debea82a&bp=10321","heif","17586.0","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/kimg/uhead/AB/2022/11/12/20/CjdCTWpBeU1qRXhNVEl5TURJMk1EQmZNekE0TnpReU16STVNRjh4WDJoa09UazJYelU0X3MuanBnEJXM1y8:200x200.heif""""},{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/kimg/uhead/AB/2022/11/12/20/CjdCTWpBeU1qRXhNVEl5TURJMk1EQmZNekE0TnpReU16STVNRjh4WDJoa09UazJYelU0X3MuanBnEJXM1y8:200x200.heif""""}]","2023-05-29 23:22:21","0","","3","","","vertical","userId=3xpwbziv9x2y6y9&photoId=3xi7qkrtz8wp5h2","0","","2023-05-02 08:48:50","2023-05-30 00:26:30","7","【小灯塔】趣味英语启蒙动画课合集-宝爸宝妈黄金期磨耳朵入门LL","视频同款商品","20335577353005.0","99.0","",59.9,23,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3380221005-710baacd71b3463db45baba5cfd8c151.jpg","【小灯塔】趣味英语启蒙动画课合集-宝爸宝妈黄金期磨耳朵入门LL","kwai://webview?url=https%3A%2F%2Fapp.kwaixiaodian.com%2Fpage%2Fkwaishop-buyer-goods-h5%2Fplc%3FitemId%3D20335577353005%26vh%3D70%26sellerId%3D3087423290%26carrierType%3D1%26layoutType%3D4%26plcPlatformRecommend%3D0%26carrierEntry%3D017%26carrierId%3DJE8BQjISraE%26__launch_options__%3D%257B%2522progressBarColor%2522%253A%2522%252300000000%2522%252C%2520%2522webViewBgColor%2522%253A%2522%252300000000%2522%257D%26hyId%3Dkwaishop_plc%26isTranslucent%3D1&merchantResumePlay=1&useMerchantPresent=1&bizContainer=merchantTranslucent",2023-07-06 10:22:51,1,"零基础学英语","看动画学英语","每天学英语",NA,NA,2023-05-02,18
1113002672,"1113002672",786,948,"V5190961620764673551","5190961620764673551","0","","铜钱草，怎么养都好养的",0,0,3,1,1411,"//ali2.a.kwimgs.com/upic/2023/04/02/21/BMjAyMzA0MDIyMTI2MTdfMTExMzAwMjY3Ml85OTY1MTE2NzUzNl8yXzM=_480p_Bdd74f39968ec9aac194be6b6df79a109.heif?tag=1-1682779203-sp-0-xa0sdxjw3f-4fd7dd0edcda642f&clientCacheKey=3xr5nzffiktnydm_480p.heif&di=3dbc1db8&bp=14971","heif","16133","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2021/11/22/09/BMjAyMTExMjIwOTE4MDdfMTExMzAwMjY3Ml8yX2hkNjUwXzg0Ng==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2021/11/22/09/BMjAyMTExMjIwOTE4MDdfMTExMzAwMjY3Ml8yX2hkNjUwXzg0Ng==_s.jpg""""}]","2023-04-29 22:40:03","1","","3","{""""artist"""":""""好多倩"""",""""audioType"""":1,""""id"""":""""5xe3939irz59bgw"""",""""name"""":""""四季如你"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":4}","","vertical","userId=3x93rpz7wjtdzri&photoId=3xr5nzffiktnydm","0","","2023-04-02 21:26:43","2023-04-29 23:22:58","7","铜钱草","视频同款商品","1138094103672","99","",12.8,172,"12","//u1-000.ecukwai.com/ufile/adsocial/06d382a2-b159-4caf-9483-813f481df01b.jpg","铜钱草","kwai://merchant/halfselfdetail?sceneSource=1&itemId=1138094103672&itemId=1138094103672&id=1138094103672&ext=default&clientId=2&materialType=1&carrierType=1&authorId=54k_SyBpuH4&clientVersion=9.8.10.21532&materialId=AkZ_yTNMTwY&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=A-gDLZ8OLWo&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-20 19:02:44,1,NA,NA,NA,NA,NA,2023-04-02,13
590580679,"qq790657321",121,579,"V5208413068357660120","5208413068357660120","0","","健身的男人更受女生喜欢",4,0,9,1,1192,"//bd2.a.kwimgs.com/upic/2023/04/19/11/BMjAyMzA0MTkxMTI0NDlfNTkwNTgwNjc5XzEwMDk3NTQwMjAxNl8xXzM=_480p_Ba7591afde05cd84734d2e5926dbed48f.heif?tag=1-1683725201-sp-0-8wor9iqwda-8c25df1b63a755e0&clientCacheKey=3xvb78g3nip7xze_480p.heif&di=dff14e0a&bp=10321","heif","16666","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/kimg/uhead/AB/2022/09/17/12/CjdCTWpBeU1qQTVNVGN4TWpFM01qTmZOVGt3TlRnd05qYzVYekZmYUdRME5WOHhOalE9X3MuanBnEJXM1y8:200x200.heif""""},{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/kimg/uhead/AB/2022/09/17/12/CjdCTWpBeU1qQTVNVGN4TWpFM01qTmZOVGt3TlRnd05qYzVYekZmYUdRME5WOHhOalE9X3MuanBnEJXM1y8:200x200.heif""""}]","2023-05-10 21:26:42","1","qq790657321","3","","{""""address"""":""""重庆市南岸区江南大道28号"""",""""city"""":""""重庆市"""",""""title"""":""""协信星光时代广场(南坪店)""""}","vertical","userId=3x9zk7487hw9dtw&photoId=3xvb78g3nip7xze","0","","2023-04-19 11:25:43","2023-05-10 22:22:40","7","博舒健握力器男女手指训练器练指力力量握力器康复训练握力圈","视频同款商品","5010205873047","99","",9.9,790000,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/item-2450132047-07ea3e8a22214dc085f7440223b78e80.jpg","博舒健握力器男女手指训练器练指力力量握力器康复训练握力圈","kwai://merchant/halfselfdetail?sceneSource=1&itemId=5010205873047&itemId=5010205873047&id=5010205873047&ext=default&clientId=2&materialType=1&carrierType=1&authorId=Yz9ldeeF4GM&clientVersion=9.8.10.21532&materialId=xmC2hpWw4nQ&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D5010205873047%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_590580679_666_MWhSGKbjt_Q&linkType=0&carrierId=Jucyu2cjN3Y&visitorId=lmnDeQhnyNU&promoteId=ks_590580679_666_MWhSGKbjt_Q&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-19 13:59:46,1,NA,NA,NA,NA,NA,2023-04-19,16
1482402492,"Meimeiyuer",37,1181,"V5218264689961910229","5218264689961910229","0","初中,阅读理解","#初中#阅读理解 弱，不懂怎么提高，这本初中语文组合阅读抓紧为孩子准备！",2,4,3,3,1695,"//ali2.a.yximgs.com/bs2/ost/OTU4MTkyMjAxODRfMTQ4MjQwMjQ5Mg.jpg","jpg","33733","0","[{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/uhead/AB/2022/04/12/15/BMjAyMjA0MTIxNTUzMDNfMTQ4MjQwMjQ5Ml8xX2hkNDczXzY2Nw==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2022/04/12/15/BMjAyMjA0MTIxNTUzMDNfMTQ4MjQwMjQ5Ml8xX2hkNDczXzY2Nw==_s.jpg""""}]","2023-03-08 21:32:54","1","Meimeiyuer","3","","","vertical","userId=3xmy3we9us8am8w&photoId=3xh7m6bswfifpes","0","","2023-02-09 15:37:02","2023-03-08 22:25:23","7","2022版赞读语文初中语文组合阅读训练七八九年级789上下册全一册","视频同款商品","15386095879277","99","",37.64,16,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/item-2326554277-d3887e8388514b039a3bd2611f872b5f.jpg","2022版赞读语文初中语文组合阅读训练七八九年级789上下册全一册","kwai://merchant/detailv2?sceneSource=1&itemId=15386095879277&sceneSource=1&itemId=15386095879277&itemId=15386095879277&id=15386095879277&ext=default&clientId=2&materialType=1&carrierType=1&authorId=_MmBfV8HZRo&clientVersion=89.47.0&materialId=NacxJbWU9CE&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D15386095879277%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253D1482402492&linkType=0&carrierId=yEeefU4F3EQ&visitorId=lmnDeQhnyNU&promoteId=1482402492&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-25 10:45:00,1,"初中","阅读理解",NA,NA,NA,2023-02-09,6
590580679,"qq790657321",383,579,"V5240219747219202841","5240219747219202841","0","快手星教练,健身每日打卡计划,快手618购物节","男生没到12岁千万别捏这个握力器#快手星教练 #健身每日打卡计划 #快手618购物节 @快手健身(O40300186) @快手热点(O40300129) @我要上热门(O1907752910)",10,2,9,2,5136,"//ali2.a.yximgs.com/bs2/ost/MTA1NzIwNTkyNTQ3XzU5MDU4MDY3OQ.jpg","heif","17783","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/kimg/uhead/AB/2022/09/17/12/CjdCTWpBeU1qQTVNVGN4TWpFM01qTmZOVGt3TlRnd05qYzVYekZmYUdRME5WOHhOalE9X3MuanBnEJXM1y8:200x200.heif""""},{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/kimg/uhead/AB/2022/09/17/12/CjdCTWpBeU1qQTVNVGN4TWpFM01qTmZOVGt3TlRnd05qYzVYekZmYUdRME5WOHhOalE9X3MuanBnEJXM1y8:200x200.heif""""}]","2023-07-01 20:27:01","0","qq790657321","3","","{""""address"""":""""重庆市重庆市南岸区重庆市南岸区江南大道8号"""",""""city"""":""""重庆市"""",""""title"""":""""重庆南坪万达广场""""}","vertical","userId=3x9zk7487hw9dtw&photoId=3x74vthzp7ws7fc","0","","2023-06-17 11:30:22","2023-07-01 21:22:56","7","博舒健握力器男女手指训练器练指力力量握力器康复训练握力圈","视频同款商品","5010205873047","99","",9.9,880000,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/item-2450132047-07ea3e8a22214dc085f7440223b78e80.jpg","博舒健握力器男女手指训练器练指力力量握力器康复训练握力圈","kwai://merchant/detailv2?sceneSource=1&itemId=5010205873047&sceneSource=1&itemId=5010205873047&itemId=5010205873047&id=5010205873047&ext=default&clientId=2&materialType=1&carrierType=1&authorId=Yz9ldeeF4GM&clientVersion=75.4.0&materialId=xmC2hpWw4nQ&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D5010205873047%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_590580679_666_MWhSGKbjt_Q&linkType=0&carrierId=I4DY0EExKyY&visitorId=lmnDeQhnyNU&promoteId=ks_590580679_666_MWhSGKbjt_Q&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw&fromSceneShelf=10&fromSecondSceneShelf=37&paramSellerId=590580679",2023-07-04 20:09:31,1,"快手星教练","健身每日打卡计划","快手618购物节",NA,NA,2023-06-17,24
1689024445,"L-534686",289,1252,"V5246975147215921323","5246975147215921323","0","家常面食分享,面食分享,原创花样手工面食","#家常面食分享 #面食分享 #原创花样手工面食",6,0,13,10,3089,"//ali2.a.kwimgs.com/upic/2023/06/15/12/BMjAyMzA2MTUxMjQ0MjBfMTY4OTAyNDQ0NV8xMDU1NzIwODU1ODFfMV8z_480p_B8360140da68d48e66c1f9b10a755ee60.heif?tag=1-1688420573-sp-0-igwzglflzw-5cd5bee5541496b7&clientCacheKey=3xgdwv8c6h6rvzm_480p.heif&di=72688c75&bp=11571","heif","17866","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2022/07/30/14/BMjAyMjA3MzAxNDEyNDBfMTY4OTAyNDQ0NV8yX2hkNDk0XzkzMg==_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2022/07/30/14/BMjAyMjA3MzAxNDEyNDBfMTY4OTAyNDQ0NV8yX2hkNDk0XzkzMg==_s.jpg""""}]","2023-07-04 05:43:15","1","L-534686","3","{""""artist"""":""""诗南"""",""""audioType"""":1,""""id"""":""""5xnrzipxg3adrrq"""",""""name"""":""""偏爱(纯音乐)"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":4}","{""""address"""":""""山东省临沂市兰山区郯城县"""",""""city"""":""""临沂市"""",""""title"""":""""临沂市""""}","vertical","userId=3xtu4k7jjpr4ium&photoId=3xgdwv8c6h6rvzm","0","","2023-06-15 12:44:43","2023-07-04 06:25:57","7","尚川酵母粉耐高糖干酵母家用做馒头面包发孝粉5g/包","视频同款商品","3603961519726","99","",9.9,250000,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/item-1653194726-31a68e70c86c4a088b0155d6f9ae2386.jpg","尚川酵母粉耐高糖干酵母家用做馒头面包发孝粉5g/包","kwai://merchant/detailv2?sceneSource=1&itemId=3603961519726&sceneSource=1&itemId=3603961519726&itemId=3603961519726&id=3603961519726&ext=default&clientId=2&materialType=1&carrierType=1&authorId=cb2wOdDnRfk&clientVersion=10.11.20.29043&materialId=uiwiZ7Jo4z8&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D3603961519726%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_1689024445_666_ZJdicsk0gF0&linkType=0&carrierId=j-IA3FIosHY&visitorId=lmnDeQhnyNU&promoteId=ks_1689024445_666_ZJdicsk0gF0&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw&fromSceneShelf=10&fromSecondSceneShelf=37&paramSellerId=1689024445",2023-07-04 19:44:57,1,"家常面食分享","面食分享","原创花样手工面食",NA,NA,2023-06-15,24
362857094,"ws15524026563",73,376,"V5257952671633638815","5257952671633638815","0","最新款打药机,打药机,喷药机","打药机总部欢迎您的光临专业的技术竭诚为您服务 # #最新款打药机  #打药机 #喷药机",2,3,12,1,1377,"//tx2.a.yximgs.com/bs2/ost/MTA1NDE2MTY5OTEyXzM2Mjg1NzA5NA.jpg","jpg","45966","0","[{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/uhead/AB/2023/06/27/10/BMjAyMzA2MjcxMDE0MjdfMzYyODU3MDk0XzJfaGQ1N183NTU=_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2023/06/27/10/BMjAyMzA2MjcxMDE0MjdfMzYyODU3MDk0XzJfaGQ1N183NTU=_s.jpg""""}]","2023-06-27 19:27:43","1","ws15524026563","3","","{""""address"""":""""辽宁省沈阳市辽中区 """",""""city"""":""""沈阳市"""",""""title"""":""""沈阳市辽中区爽姐五金工具汽车灯""""}","vertical","userId=3xvzvisep2k4pys&photoId=3xfw9nsr8a6igx2","0","","2023-06-13 07:14:55","2023-06-27 20:22:45","7","德兰桶专用大过滤网内口直径26","视频同款商品","1664135917094","99","",65,137,"12","//u2-000.ecukwai.com/ufile/adsocial/b2a2569e-317c-4873-a14b-31fed5768e82.jpg","德兰桶专用大过滤网内口直径26","kwai://merchant/detailv2?sceneSource=1&itemId=1664135917094&sceneSource=1&itemId=1664135917094&itemId=1664135917094&id=1664135917094&ext=default&clientId=2&materialType=1&carrierType=1&authorId=l2iveqHpzlQ&clientVersion=33.96.0&materialId=hHmBFHgTA-k&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=2H4bGq5fBXY&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw&fromSceneShelf=10&fromSecondSceneShelf=37&paramSellerId=362857094",2023-07-04 18:48:26,1,"最新款打药机","打药机","喷药机",NA,NA,2023-06-13,24
474027800,"474027800",149,487,"V5231775489875230333","5231775489875230333","0","榛子巧克力千层,巧克力榛子千层,巧克力榛子千层","#榛子巧克力千层 #巧克力榛子千层 #巧克力榛子千层",2,3,9,6,3742,"//js2-ot.a.kwimgs.com/upic/2023/03/13/15/BMjAyMzAzMTMxNTM3NTNfNDc0MDI3ODAwXzk4MTI5NjgxNzk2XzFfMw==_480p_Bb54dc0cba00c09a5311a186a396756c6.heif?tag=1-1681043735-sp-0-iyyzgqdxsj-515bcb042b3441fd&clientCacheKey=3x3q6ujpw3f98xi_480p.heif&di=3b38566b&bp=14971","heif","37900","0","[{""""cdn"""":""""p5.a.yximgs.com"""",""""url"""":""""//p5.a.yximgs.com/uhead/AB/2018/11/20/16/BMjAxODExMjAxNjU1MzJfNDc0MDI3ODAwXzFfaGQyMzdfMzc5_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2018/11/20/16/BMjAxODExMjAxNjU1MzJfNDc0MDI3ODAwXzFfaGQyMzdfMzc5_s.jpg""""}]","2023-04-09 20:35:36","0","","3","{""""artist"""":""""DJ阿金"""",""""audioType"""":1,""""id"""":""""5x7srtq2uy2iwuy"""",""""name"""":""""欢快summertime（DJ版）"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":4}","","vertical","userId=3x3c2ejumid5isi&photoId=3x3q6ujpw3f98xi","0","","2023-03-13 15:38:32","2023-04-09 21:27:22","7","榛子巧克力千层蛋糕400g1盒包邮【收到不吃冷冻保存】","视频同款商品","15218694302800","99","",16.9,665,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/item-474027800-8e086b8ee6a5468aba5115fa266b08ca.jpg","榛子巧克力千层蛋糕400g1盒包邮【收到不吃冷冻保存】","kwai://merchant/detailv2?sceneSource=1&itemId=15218694302800&sceneSource=1&itemId=15218694302800&itemId=15218694302800&id=15218694302800&ext=default&clientId=2&materialType=1&carrierType=1&authorId=NUntlLV-C8A&clientVersion=10.11.20.29043&materialId=6jixzGXQt7o&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=09EEbUon_q4&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-22 20:22:41,1,"榛子巧克力千层","巧克力榛子千层","巧克力榛子千层",NA,NA,2023-03-13,11
882888749,"wyzx2005",134,819,"V5233182865465708321","5233182865465708321","0","2023王后雄高考押题卷,人民日报金句摘抄","带你了解衡水教育 #2023王后雄高考押题卷 #人民日报金句摘抄",0,2,14,14,643,"//tx2.a.yximgs.com/bs2/ost/OTgxMzMzMTI3MDhfODgyODg4NzQ5.jpg","jpg","16139","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2021/09/25/16/BMjAyMTA5MjUxNjE2MDBfODgyODg4NzQ5XzJfaGQ3MjZfNzI0_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2021/09/25/16/BMjAyMTA5MjUxNjE2MDBfODgyODg4NzQ5XzJfaGQ3MjZfNzI0_s.jpg""""}]","2023-04-09 20:38:03","1","wyzx2005","3","","","vertical","userId=3x2j7i7hnhvx22q&photoId=3x2ssndvsgdicjg","0","","2023-03-13 16:44:51","2023-04-09 21:25:01","7","2023人民日报教你写好文章中考高考版作文素材人民日报金句与使用","视频同款商品","20026634828192","99","",49.8,181,"12","//u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2366734192-18b67818cc784762badab73e1d02b858.jpg","2023人民日报教你写好文章中考高考版作文素材人民日报金句与使用","https://app.kwaixiaodian.com/merchant/shop/detail?id=20026634828192&ext=default&clientId=2&materialType=1&carrierType=1&authorId=rzPZ4xNHuz8&clientVersion=8.92.0&materialId=X2bcVvzOTF0&itemId=cY6j1piLdFU&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D20026634828192%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253D882888749&linkType=0&carrierId=-hYTWsj2yT8&visitorId=lmnDeQhnyNU&promoteId=882888749&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-22 20:19:57,1,"2023王后雄高考押题卷","人民日报金句摘抄",NA,NA,NA,2023-03-13,11
738365475,"hy15847144515",112,691,"V5225583047861860783","5225583047861860783","0","","...",6,7,22,2,6427,"//hw.a.yximgs.com/bs2/ost/MTA1NTIxNjUxMTU0XzczODM2NTQ3NQ.jpg","jpg","54200","0","[{""""cdn"""":""""p4.a.yximgs.com"""",""""url"""":""""//p4.a.yximgs.com/uhead/AB/2019/06/14/08/BMjAxOTA2MTQwODQ2NDhfNzM4MzY1NDc1XzJfaGQ0MjJfNDUy_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2019/06/14/08/BMjAxOTA2MTQwODQ2NDhfNzM4MzY1NDc1XzJfaGQ0MjJfNDUy_s.jpg""""}]","2023-06-28 19:42:08","1","","3","","","vertical","userId=3xrpz5y7zw9u6tw&photoId=3xce45g92khs6tm","0","","2023-06-14 18:35:54","2023-06-28 20:22:50","7","金多——血焦双杀添加剂","视频同款商品","4453631804475","99","",35,93,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/daa48f9b-80b0-4387-a894-17ef35dd0958-i4453631804475.jpg","金多——血焦双杀添加剂","kwai://merchant/detailv2?sceneSource=1&itemId=4453631804475&sceneSource=1&itemId=4453631804475&itemId=4453631804475&id=4453631804475&ext=default&clientId=2&materialType=1&carrierType=1&authorId=ufk-jWnc1fo&clientVersion=41.42.0&materialId=eWMfUCwArYM&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D&linkType=0&carrierId=DZ1ve3T_PtI&visitorId=lmnDeQhnyNU&hyId=kwaishop&layoutType=4&heightRatio=0.7&traceTag=nY4BJAPGzVKUVu91fOL4Cw&fromSceneShelf=10&fromSecondSceneShelf=37&paramSellerId=738365475",2023-07-04 18:58:38,1,NA,NA,NA,NA,NA,2023-06-14,24
985271386,"YYSLS321",353,878,"V5250915784448158215","5250915784448158215","0","人教版小学英语,新知创作人,知识推荐官","口语天天练 @快手热点(O40300129) @快手教育(O1815060093) #人教版小学英语 #新知创作人 #知识推荐官",24,2,65,9,8533,"//tx2.a.kwimgs.com/upic/2023/01/13/07/BMjAyMzAxMTMwNzQ1NDBfOTg1MjcxMzg2XzkzNDQxMjk0NDQ4XzJfMw==_480p_B12084db9593a62eb05554b5c723fe8a3.heif?tag=1-1676132896-sp-0-ynwnubfqzl-c04b52bfd60925c2&clientCacheKey=3xze7w76eeuernc_480p.heif&di=714c2647&bp=14971","heif","22000","0","[{""""cdn"""":""""p1.a.yximgs.com"""",""""url"""":""""//p1.a.yximgs.com/uhead/AB/2020/01/22/16/BMjAyMDAxMjIxNjQzNTJfOTg1MjcxMzg2XzJfaGQzMzRfNTc3_s.jpg""""},{""""cdn"""":""""p2.a.yximgs.com"""",""""url"""":""""//p2.a.yximgs.com/uhead/AB/2020/01/22/16/BMjAyMDAxMjIxNjQzNTJfOTg1MjcxMzg2XzJfaGQzMzRfNTc3_s.jpg""""}]","2023-02-12 00:28:17","1","YYSLS321","3","{""""artist"""":""""小旭音乐"""",""""audioType"""":1,""""id"""":""""5xjkbyavav26bf9"""",""""name"""":""""萌芽（《国家宝藏》原声）"""",""""nameChanged"""":null,""""photoId"""":null,""""type"""":4}","","vertical","userId=3xcvf5qe7w9vmnk&photoId=3xze7w76eeuernc","0","","2023-01-13 07:46:00","2023-02-12 01:27:08","7","3册儿童英语单词大书日常生活英语情景对话训练3-12岁英语启蒙书","视频同款商品","4646643242025","99","",26.8,1,"12","//u1-000.ecukwai.com/bs2/image-kwaishop-product/29195684-d810-43de-b751-b1d349485bb9-i4646643242025.jpg","3册儿童英语单词大书日常生活英语情景对话训练3-12岁英语启蒙书","kwai://merchant/halfselfdetail?sceneSource=1&itemId=4646643242025&itemId=4646643242025&id=4646643242025&ext=default&clientId=2&materialType=1&carrierType=1&authorId=QNRcKL98yR4&clientVersion=9.8.10.21532&materialId=SEQ3HdMbrPk&asUrl=https%3A%2F%2Fwebapp.kuaishou.com&sourceType=99&linkUrl=https%3A%2F%2Fm.kuaishou.com%2Fkwaishop%2Findex%3FsourceType%3D99%26kwaiShopUrl%3D%25252Fmerchant%25252Fshop%25252Fdetail%25253Fid%25253D4646643242025%252526hyId%25253Dkwaishop%252526layoutType%25253D4%252526promoteChannel%25253D1%252526promoteId%25253Dks_985271386_666_Hi94doa05PI&linkType=0&carrierId=rIDL1seKHEQ&visitorId=lmnDeQhnyNU&promoteId=ks_985271386_666_Hi94doa05PI&promoteChannel=1&hyId=kwaishop&layoutType=4&heightRatio=0.7",2023-07-26 16:02:07,1,"人教版小学英语","新知创作人","知识推荐官",NA,NA,2023-01-13,2
